student_id,name,age,gender,standard,enrollment_year,cast_name,financial_background,gaurdian_name,pass_out,affiliation_no
3337,Isa,5,Male,5,2006,Sc,EWS,Melony,1,388477
3338,Glynnis,8,Female,2,2003,Sc,EWS,Jagir,0,388747
3339,Roseline,11,Trans,9,2014,Obc,BPL,Jeanne,1,388445
3340,Larine,12,Trans,9,2005,Obc,BPL,Jarib,0,388437
3341,Katuscha,4,Male,6,2016,St,Non-EWS,Maurine,0,388716
3342,Tabbatha,18,Trans,7,2012,General,EWS,Ade,1,388485
3343,Estell,7,Trans,7,2002,General,Non-EWS,Grayce,0,388484
3344,Kristina,20,Male,9,2014,Sc,Non-EWS,Erskine,0,388540
3345,Tarra,14,Female,5,2004,General,Non-EWS,Skurnik,0,388472
3346,Morganica,4,Female,10,2009,Sc,Non-EWS,O'Neill,0,388627
3347,Jordan,18,Female,4,2011,Obc,BPL,Oriana,1,388420
3348,Melanie,7,Male,2,2008,General,BPL,Arley,1,388589
3349,Evaleen,20,Trans,3,2014,Sc,EWS,Weitman,0,388598
3350,Zia,12,Male,2,2006,Sc,Non-EWS,Ader,1,
3351,Deedee,8,Female,8,2008,Obc,EWS,Burnside,0,388735
3352,Perry,15,Trans,4,2003,General,BPL,Tatianas,1,388549
3353,Cyb,12,Trans,6,2015,General,BPL,Urania,0,388668
3354,Jenda,16,Female,8,2006,General,EWS,Bergman,1,388486
3355,Brena,5,Male,10,2008,Sc,EWS,Campball,1,388596
3356,Cherilyn,13,Male,9,2011,Sc,EWS,Rudolph,0,388762
3357,Fina,16,Female,12,2010,St,Non-EWS,Bandeen,1,388491
3358,Lila,13,Trans,7,2016,Sc,Non-EWS,Stav,0,388778
3359,Calla,16,Male,4,2015,Obc,BPL,Jalbert,0,388459
3360,Layla,16,Female,6,2017,General,EWS,Giule,0,388598
3361,Zsa Zsa,6,Male,9,2011,Obc,Non-EWS,Donoghue,1,388575
3362,Valeda,4,Trans,6,2004,General,Non-EWS,Mitzi,1,388503
3363,Nyssa,14,Female,6,2013,General,BPL,Hertzfeld,1,388639
3364,Jacquetta,20,Male,11,2010,General,BPL,Roscoe,0,388540
3365,Melisent,11,Trans,5,2004,St,BPL,Teddman,1,388541
3366,Ida,20,Female,7,2011,General,BPL,Naor,0,388615
3367,Minne,15,Trans,4,2017,Obc,Non-EWS,Clywd,1,388766
3368,Tressa,13,Female,2,2013,Obc,EWS,Harl,0,388612
3369,Christal,9,Male,3,2007,St,Non-EWS,Noelyn,1,388559
3370,Frances,14,Trans,4,2010,Sc,Non-EWS,Kenwood,1,388484
3371,Maridel,4,Male,8,2017,Obc,Non-EWS,Jerold,0,388522
3372,Marita,16,Trans,3,2007,St,EWS,Hachmin,1,388586
3373,Gusty,6,Trans,1,2007,St,Non-EWS,Sholley,1,388768
3374,Jasmina,15,Female,8,2007,Obc,BPL,Zrike,1,388736
3375,Nataline,10,Male,5,2016,General,EWS,Paine,0,388622
3376,Kenna,12,Trans,7,2017,Sc,EWS,Ellerey,0,388689
3377,Emelina,16,Trans,5,2016,Obc,BPL,Kannry,1,388720
3378,Inga,13,Trans,12,2006,St,Non-EWS,Jacinda,0,388621
3379,Minne,15,Female,1,2011,Obc,EWS,Kress,0,388733
3380,Margarette,19,Male,11,2016,General,Non-EWS,Colyer,0,388506
3381,Ashlee,11,Trans,5,2016,Obc,Non-EWS,Croix,0,388681
3382,Ardeen,9,Male,5,2015,St,BPL,Turne,1,388805
3383,Britte,12,Male,5,2008,Obc,Non-EWS,Bergman,0,388724
3384,Claudina,4,Female,9,2017,Obc,Non-EWS,Jefferey,1,388577
3385,Devina,10,Female,11,2013,Sc,EWS,Corabella,1,388608
3386,Collen,20,Trans,10,2015,General,BPL,Sancho,1,388766
3387,Ardenia,11,Male,1,2011,General,BPL,Center,1,388665
3388,Lanna,15,Trans,3,2012,Sc,BPL,Hoenack,0,388497
3389,Tatiania,17,Male,4,2008,General,EWS,Lipson,0,388708
3390,Farrah,9,Male,2,2014,Obc,Non-EWS,Margret,0,388721
3391,Vonny,7,Female,6,2012,General,EWS,Halsey,1,388451
3392,Ethel,11,Male,3,2013,Sc,BPL,Wyn,1,388470
3393,Brianna,10,Male,11,2011,Obc,Non-EWS,Yam,1,388479
3394,Hollie,9,Female,1,2009,Obc,EWS,Middleton,1,388607
3395,Dione,8,Male,7,2005,General,Non-EWS,Lilas,0,388594
3396,Mady,5,Trans,8,2013,General,EWS,Ashely,1,388526
3397,Tatiania,13,Trans,6,2012,Sc,Non-EWS,Bollay,1,388617
3398,Bill,4,Female,11,2002,General,Non-EWS,Carvey,0,388742
3399,Kaja,11,Trans,8,2014,Obc,EWS,Rurik,0,388783
3400,Doralynne,14,Trans,9,2002,General,EWS,Cornelia,0,388705
3401,Marika,16,Female,9,2002,General,Non-EWS,Delila,0,388579
3402,Ashlee,6,Male,6,2006,General,BPL,Michella,0,388729
3403,Atlanta,18,Trans,2,2002,Obc,BPL,Autrey,0,388525
3404,Jessy,13,Trans,8,2008,General,EWS,Lamoree,1,388677
3405,Tani,13,Female,7,2003,Sc,EWS,Tybald,1,388568
3406,Celene,13,Male,4,2013,St,Non-EWS,Schwejda,1,388526
3407,Nollie,19,Male,12,2005,St,EWS,Creamer,1,388769
3408,Lynea,8,Female,11,2010,General,BPL,Sibyls,0,388424
3409,Margalo,17,Female,8,2013,Obc,EWS,Nickola,0,388559
3410,Fidelia,5,Female,2,2006,Obc,BPL,Lowry,1,388593
3411,Ariela,6,Trans,9,2014,General,EWS,Raama,1,388419
3412,Sara-Ann,12,Female,12,2002,General,BPL,Hachmin,1,388489
3413,Penelopa,11,Trans,4,2012,St,BPL,Ulphia,0,388417
3414,Livvyy,9,Trans,9,2005,Obc,BPL,Jeanne,1,388539
3415,Maurene,5,Trans,11,2002,General,Non-EWS,Lunsford,0,388720
3416,Ernesta,16,Trans,11,2003,St,EWS,Vary,0,388798
3417,Kathi,5,Female,3,2009,Sc,Non-EWS,Felecia,0,388558
3418,Roslyn,13,Male,4,2012,General,BPL,Laurianne,1,388572
3419,Taffy,14,Trans,8,2002,General,EWS,Vacuva,0,388614
3420,Lacie,5,Trans,6,2004,General,BPL,Liebermann,0,388699
3421,Marika,18,Trans,6,2017,Sc,Non-EWS,Bord,1,388514
3422,Karena,18,Trans,10,2006,Obc,Non-EWS,Timon,0,388442
3423,Eugine,7,Trans,10,2014,Obc,BPL,Tice,1,388548
3424,Dode,20,Male,9,2006,Sc,EWS,Markman,1,388714
3425,Elie,20,Trans,8,2007,St,BPL,Tomasina,1,388771
3426,Briney,4,Trans,2,2014,Sc,Non-EWS,Yerkovich,0,388577
3427,Abbie,4,Trans,6,2007,Obc,Non-EWS,Stefa,1,388752
3428,Brynna,18,Female,5,2006,Obc,Non-EWS,Neils,1,388605
3429,Harrietta,9,Trans,6,2016,Obc,BPL,Linehan,0,388644
3430,Hettie,19,Trans,1,2005,Obc,EWS,Vharat,0,388447
3431,Deedee,7,Male,9,2003,Obc,Non-EWS,Cloris,0,388741
3432,Tabbatha,19,Male,8,2007,Sc,BPL,Swigart,1,388470
3433,Kaia,5,Trans,5,2014,St,BPL,Fiann,0,388808
3434,Kore,14,Female,3,2002,Sc,EWS,Idelia,0,388502
3435,Kayla,19,Female,12,2014,St,Non-EWS,Malanie,0,388773
3436,Perry,7,Trans,7,2017,Obc,EWS,Vary,0,388605
3437,Hannis,12,Trans,7,2003,St,EWS,Reneta,0,388718
3438,Gui,16,Trans,5,2002,Obc,Non-EWS,Soneson,0,388517
3439,Chloris,12,Female,8,2015,Obc,EWS,Eno,1,388777
3440,Winifred,5,Trans,7,2002,General,EWS,Susannah,1,388734
3441,Hollie,18,Female,12,2011,St,EWS,Aldric,0,388619
3442,Gwenneth,9,Female,10,2017,Obc,EWS,Fiester,0,388429
3443,Joleen,12,Trans,1,2002,St,EWS,Kronfeld,0,388651
3444,Kittie,8,Male,11,2003,Sc,BPL,Poppy,0,388754
3445,Carmencita,4,Trans,8,2007,General,EWS,Leonard,0,388802
3446,Marleah,17,Trans,2,2015,General,BPL,Suk,0,388806
3447,Roxane,17,Male,5,2007,Sc,BPL,O'Rourke,1,388508
3448,Chere,10,Male,4,2002,St,EWS,Sawtelle,0,388712
3449,Kirstin,4,Male,8,2009,General,BPL,Joni,1,388724
3450,Gilda,12,Trans,1,2017,General,BPL,Willie,0,388484
3451,Dotty,6,Male,10,2017,General,BPL,Joli,0,388644
3452,Susette,8,Trans,6,2005,Sc,BPL,Ax,0,388444
3453,Calla,9,Trans,9,2009,General,EWS,Concha,0,388721
3454,Jenda,6,Trans,8,2015,Sc,BPL,Shelba,0,388549
3455,Rhea,9,Trans,7,2009,St,EWS,Eiser,1,388567
3456,Vanessa,14,Trans,5,2016,General,Non-EWS,McAdams,0,388747
3457,Rivalee,11,Male,9,2017,General,BPL,Zola,1,388465
3458,Flo,16,Male,3,2002,Sc,BPL,Dorine,0,388463
3459,Tera,8,Male,6,2015,General,BPL,Nedrud,1,388797
3460,Linzy,5,Female,6,2012,Obc,BPL,Meter,1,388426
3461,Cassondra,18,Male,4,2002,St,EWS,Guthrie,0,388550
3462,Talya,5,Trans,10,2006,Sc,Non-EWS,Chauncey,0,388683
3463,Corry,12,Female,8,2014,St,BPL,Wildermuth,1,388541
3464,Berget,11,Male,11,2016,Sc,Non-EWS,Malina,1,388724
3465,Carree,13,Female,1,2008,Obc,BPL,Gaulin,1,388473
3466,Carlie,12,Female,11,2009,Obc,BPL,Buckler,1,388760
3467,Jordan,15,Trans,2,2006,St,Non-EWS,Schalles,1,388619
3468,Orsola,10,Male,6,2005,St,BPL,Selway,0,388732
3469,Mahalia,17,Male,7,2015,St,BPL,Regan,0,388802
3470,Nyssa,12,Trans,8,2005,Sc,EWS,Romelda,1,388680
3471,Jaclyn,20,Male,7,2003,Obc,Non-EWS,Billye,1,388550
3472,Mildrid,8,Trans,5,2002,St,Non-EWS,Winnick,1,388761
3473,Riannon,14,Female,8,2009,Sc,EWS,Gower,0,388759
3474,Merry,4,Trans,1,2014,Obc,Non-EWS,Ashok,0,388610
3475,Brianna,12,Trans,6,2009,General,EWS,Marcellus,0,388731
3476,Feliza,5,Male,1,2013,Obc,Non-EWS,Engdahl,1,388509
3477,Karlee,11,Trans,4,2013,St,EWS,Skell,1,388439
3478,Jessamyn,20,Trans,10,2006,Obc,EWS,Miru,0,388759
3479,Benita,20,Male,5,2003,Obc,BPL,Blase,1,388426
3480,Clary,16,Female,5,2003,St,BPL,Kermit,0,388502
3481,Cherilyn,20,Female,2,2003,St,Non-EWS,Oriana,0,388483
3482,Gui,14,Female,2,2002,St,Non-EWS,Howlyn,0,388511
3483,Wynne,7,Male,9,2003,St,BPL,Dimitris,1,388521
3484,Sadie,17,Trans,4,2014,General,BPL,Billye,0,388626
3485,Rayna,10,Trans,12,2013,Obc,BPL,Cordi,0,388660
3486,Abbie,14,Male,9,2011,Sc,Non-EWS,Constancy,0,388733
3487,Ardeen,20,Male,12,2008,Sc,EWS,Maribeth,1,388650
3488,Janis,8,Male,9,2017,General,BPL,Michella,0,388754
3489,Helsa,20,Female,7,2012,Sc,Non-EWS,Margret,1,388440
3490,Brynna,8,Trans,8,2005,Sc,BPL,Serilda,0,388586
3491,Lizzie,13,Female,9,2004,St,Non-EWS,Tryck,0,388419
3492,Sindee,15,Male,6,2010,Sc,Non-EWS,Aurelio,1,388466
3493,Demetris,4,Trans,4,2012,General,Non-EWS,Elsinore,0,388741
3494,Shandie,6,Female,2,2014,General,Non-EWS,Weaks,0,388647
3495,Marsiella,5,Female,6,2002,Obc,Non-EWS,Ambrosia,1,388781
3496,Joleen,5,Trans,11,2005,Obc,Non-EWS,Ellord,0,388577
3497,Tarra,15,Female,6,2003,Obc,BPL,Raychel,1,388631
3498,Gui,9,Female,11,2013,Obc,EWS,Olnee,0,388673
3499,Emylee,17,Female,2,2008,General,Non-EWS,Bethany,1,388431
3500,Aimil,15,Female,9,2014,General,EWS,Abernon,0,388630
3501,Jolyn,6,Trans,11,2002,St,BPL,Prouty,0,388637
3502,Sonni,18,Female,3,2006,General,Non-EWS,Sundin,1,388426
3503,Emelina,11,Female,6,2008,Sc,BPL,Margret,1,388428
3504,Rebeca,11,Female,6,2002,Obc,Non-EWS,Kravits,1,388592
3505,Courtnay,6,Male,1,2012,Sc,EWS,Concha,1,388511
3506,Alisha,5,Trans,2,2005,Sc,Non-EWS,Monaco,0,388725
3507,Alyssa,17,Male,7,2005,Sc,BPL,Decato,1,388580
3508,Tierney,20,Trans,7,2016,Sc,Non-EWS,Karna,1,388568
3509,Mureil,19,Female,12,2003,St,Non-EWS,Newell,1,388790
3510,Mildrid,19,Male,8,2014,General,Non-EWS,O'Rourke,1,388450
3511,Chloris,15,Trans,1,2008,Sc,EWS,Weinreb,0,388464
3512,Caressa,6,Male,2,2015,Sc,EWS,Lane,0,388513
3513,Eadie,18,Male,3,2011,Obc,EWS,Ellord,1,388700
3514,Debee,5,Male,1,2008,St,BPL,Beniamino,0,388442
3515,Farrah,20,Female,6,2007,Sc,BPL,Docilla,0,388670
3516,Thalia,14,Trans,1,2012,Sc,EWS,Bettine,1,388424
3517,Jolyn,11,Male,3,2005,St,Non-EWS,Strephon,1,388544
3518,Siana,17,Male,11,2006,Sc,BPL,Fiann,1,388481
3519,Arlina,5,Trans,9,2016,Obc,BPL,Adore,0,388525
3520,Lelah,10,Male,3,2002,St,EWS,Dermott,0,388536
3521,Keelia,9,Female,2,2015,General,EWS,Emmaline,1,388606
3522,Taffy,19,Male,11,2003,General,Non-EWS,Peg,1,388659
3523,Ninnetta,18,Trans,5,2008,St,BPL,Roarke,1,388643
3524,Charlena,20,Male,5,2005,General,Non-EWS,Tiffa,0,388466
3525,Kayla,9,Female,4,2015,St,EWS,Wiener,1,388619
3526,Chere,18,Male,9,2013,Sc,BPL,Infield,1,388748
3527,Lynde,16,Trans,3,2012,Obc,Non-EWS,Quent,1,388516
3528,Nessie,14,Male,3,2004,Obc,EWS,Rona,1,388569
3529,Tarra,5,Trans,12,2014,St,EWS,Mich,1,388584
3530,Lanae,8,Male,8,2008,Obc,EWS,Breed,0,388654
3531,Orelia,6,Trans,10,2004,St,BPL,Land,1,388701
3532,Fina,19,Trans,9,2003,St,BPL,Marlie,0,388712
3533,Ira,4,Trans,7,2006,St,Non-EWS,Trinetta,0,388796
3534,Daphne,11,Trans,5,2014,St,EWS,Chaing,1,388598
3535,Korrie,15,Trans,5,2015,St,Non-EWS,Thomasina,1,388514
3536,Elena,17,Trans,4,2017,St,EWS,Gemini,0,388728
3537,Belinda,10,Male,8,2012,St,EWS,Naashom,0,388641
3538,Goldie,16,Trans,1,2008,General,Non-EWS,Cleo,0,388518
3539,Kimberley,8,Female,8,2003,General,EWS,Stover,0,388587
3540,Sean,7,Male,7,2010,Obc,EWS,Hilbert,1,388622
3541,Carmencita,5,Female,11,2010,General,BPL,Adalbert,0,388784
3542,Nananne,15,Male,12,2003,Sc,Non-EWS,Paton,1,388783
3543,Dennie,6,Female,12,2003,Obc,EWS,Christal,0,388652
3544,Christy,17,Male,1,2014,St,EWS,Mott,0,388526
3545,Devina,15,Trans,11,2006,St,Non-EWS,Jobi,0,388696
3546,Bobbi,20,Male,7,2009,St,BPL,Mullane,1,388530
3547,Esmeralda,15,Male,5,2014,Sc,Non-EWS,Genna,0,388581
3548,Marsiella,18,Trans,5,2012,General,Non-EWS,Devlen,1,388727
3549,Micheline,15,Male,6,2009,Obc,Non-EWS,Papageno,0,388728
3550,Goldie,6,Female,3,2004,Obc,EWS,Lymann,0,388670
3551,Adore,4,Male,9,2014,Sc,EWS,Selway,1,388535
3552,Sophia,4,Trans,2,2012,Obc,Non-EWS,Eben,1,388747
3553,Nanete,11,Female,6,2017,Sc,EWS,Rese,0,388771
3554,Lorenza,4,Male,9,2008,St,Non-EWS,Edmund,1,388493
3555,Heddie,16,Male,4,2017,St,Non-EWS,Garrison,0,388655
3556,Lily,4,Trans,6,2007,Sc,BPL,Tjon,0,388444
3557,Karena,18,Male,1,2011,Obc,BPL,Moina,1,388715
3558,Libbie,10,Trans,3,2015,Obc,Non-EWS,Suzetta,1,388775
3559,Elvira,18,Male,5,2016,St,EWS,Naashom,1,388669
3560,Siana,6,Trans,6,2007,St,EWS,Linehan,1,388790
3561,Babita,8,Male,8,2003,General,Non-EWS,Camden,1,388606
3562,Tera,12,Male,12,2013,Obc,BPL,Pond,0,388730
3563,Clarice,9,Female,10,2007,Obc,Non-EWS,Cyrie,1,388633
3564,Elise,20,Male,2,2006,Obc,EWS,Ovid,0,388688
3565,Violet,17,Female,6,2015,Obc,BPL,Sprage,1,388569
3566,Morganica,9,Female,12,2015,Sc,Non-EWS,Arne,1,388794
3567,Mireielle,13,Male,5,2006,General,Non-EWS,Weinreb,0,388639
3568,Mara,12,Trans,3,2007,Obc,Non-EWS,Hathaway,0,388501
3569,Dolli,4,Male,12,2015,St,EWS,Guthrie,1,388472
3570,Sandie,11,Male,7,2013,Obc,EWS,Poll,1,388641
3571,Clary,16,Trans,6,2015,Sc,EWS,Waite,1,388558
3572,Rubie,19,Trans,5,2006,Sc,Non-EWS,Cavan,0,388431
3573,Donnie,6,Trans,5,2007,Sc,BPL,Hathaway,0,388473
3574,Sindee,4,Female,10,2017,Obc,BPL,Manolo,1,388562
3575,Julieta,14,Male,1,2003,St,EWS,Xerxes,0,388630
3576,Estell,12,Male,8,2002,St,EWS,Donell,0,388519
3577,Marsiella,9,Female,5,2012,St,EWS,Auberbach,0,388528
3578,Chere,11,Male,6,2014,Sc,Non-EWS,Carey,1,388487
3579,Florencia,14,Female,8,2012,Sc,BPL,Georgy,0,388696
3580,Mara,7,Female,3,2011,Sc,Non-EWS,Idelia,0,388562
3581,Laurene,7,Female,2,2014,Obc,BPL,Gusella,1,388735
3582,Kamilah,14,Male,3,2014,Sc,BPL,Wilona,0,388670
3583,Rori,4,Trans,7,2013,St,Non-EWS,Roxanna,0,388469
3584,Paola,16,Male,12,2008,Sc,BPL,Demitria,0,388764
3585,Cyb,9,Female,6,2014,St,Non-EWS,Peg,0,388769
3586,Edee,16,Trans,11,2008,Obc,Non-EWS,Kronfeld,1,388657
3587,Aeriela,9,Female,9,2006,Obc,BPL,Destinee,0,388716
3588,Basia,14,Trans,8,2014,Sc,BPL,Pettiford,0,388780
3589,Kamilah,20,Male,3,2002,General,Non-EWS,Seessel,0,388590
3590,Tierney,18,Male,11,2013,General,EWS,Chaing,1,388472
3591,Ninnetta,9,Trans,3,2004,Obc,BPL,Fiester,0,388471
3592,Joane,6,Trans,1,2009,St,EWS,Aurelio,0,388470
3593,Gertrud,7,Female,8,2013,Sc,BPL,Oriana,0,388485
3594,Beatriz,18,Trans,11,2006,General,BPL,Ball,1,388418
3595,Lizzie,4,Female,5,2011,St,Non-EWS,Beebe,0,388485
3596,Di,19,Male,4,2016,General,BPL,Nance,0,388685
3597,Annora,8,Trans,1,2003,Obc,EWS,Medrek,1,388506
3598,Babita,12,Trans,9,2007,Sc,BPL,Casimir,0,388453
3599,Molli,14,Trans,9,2015,Sc,BPL,Fulmer,1,388571
3600,Alejandra,4,Male,5,2005,Obc,BPL,Damarra,1,388467
3601,Kaia,9,Female,5,2009,General,BPL,Anis,1,388456
3602,Sherrie,12,Female,4,2013,General,BPL,Rosalba,1,388736
3603,Chastity,16,Trans,12,2009,St,BPL,Abram,0,388438
3604,Christian,9,Male,6,2017,Sc,Non-EWS,Carbo,0,388467
3605,Melina,6,Male,7,2014,Sc,BPL,Monaco,1,388439
3606,Donetta,13,Female,11,2002,Obc,EWS,Sperling,1,388782
3607,Mahalia,14,Female,10,2007,General,BPL,Merriott,1,388498
3608,Roseline,13,Female,11,2011,Obc,BPL,Montgomery,0,388510
3609,Karolina,16,Male,2,2007,Obc,BPL,Fiester,0,388798
3610,Jerry,5,Female,8,2006,Obc,EWS,Arne,0,388759
3611,Wanda,5,Female,12,2017,Obc,BPL,Kenwood,0,388442
3612,Dania,4,Female,2,2005,St,BPL,Justinn,1,388447
3613,Luci,17,Trans,7,2007,Sc,EWS,Evvie,1,388644
3614,Raquela,13,Trans,5,2011,St,BPL,Fabiola,0,388768
3615,Beth,4,Female,4,2003,Sc,EWS,Ajay,0,388582
3616,Mathilda,9,Male,10,2017,General,Non-EWS,Colp,1,388792
3617,Trixi,4,Male,11,2004,Obc,BPL,Weide,0,388793
3618,Jany,7,Male,10,2015,Sc,EWS,McNully,0,388439
3619,Delilah,16,Female,11,2014,Sc,EWS,Syd,0,388780
3620,Aeriela,10,Male,5,2002,Sc,EWS,Grosz,0,388768
3621,Gusella,6,Trans,2,2003,Obc,EWS,Weitman,0,388472
3622,Vevay,13,Female,10,2013,General,BPL,Mike,1,388612
3623,Monika,7,Female,12,2009,St,BPL,Irmine,1,388587
3624,Addia,5,Trans,1,2012,St,Non-EWS,Payson,1,388601
3625,Kathi,7,Trans,9,2005,Sc,EWS,Leary,0,388745
3626,Rosabelle,4,Female,3,2006,Obc,Non-EWS,Sheedy,0,388776
3627,Ursulina,16,Trans,9,2015,St,Non-EWS,Decato,0,388473
3628,Elie,17,Male,2,2003,Sc,Non-EWS,Wind,0,388449
3629,Shaylyn,5,Trans,3,2004,General,BPL,Kylander,1,388565
3630,Josephine,4,Trans,4,2004,St,Non-EWS,Markman,1,388509
3631,Maud,17,Female,11,2002,Obc,Non-EWS,Georgy,0,388417
3632,Tabbatha,5,Female,6,2004,Sc,EWS,Martguerita,1,388679
3633,Debee,11,Male,11,2015,St,BPL,Libna,0,388775
3634,Valeda,17,Trans,8,2003,St,Non-EWS,Glenden,1,388466
3635,Marcy,16,Female,12,2004,General,BPL,Dulciana,1,388666
3636,Corene,5,Trans,6,2010,Obc,BPL,Buttaro,1,388782
3637,Odessa,16,Male,7,2007,Obc,Non-EWS,Monk,0,388486
3638,Ekaterina,20,Trans,12,2007,St,BPL,Rosemary,1,388439
3639,Bernie,8,Female,10,2004,Sc,Non-EWS,Joni,0,388531
3640,Lulita,8,Trans,4,2011,St,Non-EWS,Toffic,1,388756
3641,Miquela,11,Female,2,2002,St,Non-EWS,Forrer,1,388473
3642,Emma,15,Trans,11,2015,General,EWS,Vorster,0,388696
3643,Chandra,20,Trans,7,2012,Obc,BPL,Santoro,1,388800
3644,Katleen,4,Male,8,2008,General,EWS,Mitzi,0,388415
3645,Cathie,18,Trans,6,2005,Sc,BPL,Thar,1,388780
3646,Ileana,14,Male,7,2013,St,Non-EWS,Si,0,388794
3647,Jenda,17,Trans,8,2009,Sc,Non-EWS,Carri,0,388592
3648,Kimberley,6,Male,9,2004,Obc,Non-EWS,Arathorn,1,388801
3649,Margette,14,Trans,11,2016,St,EWS,Lindemann,1,388754
3650,Mellicent,13,Male,4,2007,General,Non-EWS,Hutchison,0,388619
3651,Mireielle,5,Male,12,2014,St,EWS,Wildermuth,0,388545
3652,Larine,7,Trans,6,2010,St,BPL,Rooney,0,388541
3653,Genovera,10,Trans,4,2003,General,EWS,Whiffen,1,388606
3654,Jean,10,Female,5,2003,General,EWS,Karl,0,388571
3655,Gale,11,Male,5,2006,Obc,BPL,Diann,1,388637
3656,Halette,16,Male,7,2011,Sc,EWS,Millda,0,388541
3657,Bee,12,Male,5,2017,Obc,Non-EWS,Bluh,1,388531
3658,Celene,10,Trans,3,2011,General,EWS,Lucienne,1,388678
3659,Therine,9,Female,10,2003,General,BPL,Yusuk,1,388490
3660,Jessy,16,Male,2,2005,Sc,EWS,Heisel,1,388681
3661,Nollie,8,Female,1,2013,St,Non-EWS,Arne,0,388454
3662,Tabbatha,4,Male,10,2006,Obc,BPL,Noam,0,388438
3663,Sibella,9,Male,2,2008,St,EWS,Elisha,0,388480
3664,Melina,18,Trans,3,2015,Sc,BPL,Terrence,1,388413
3665,Jorry,18,Female,2,2002,Sc,EWS,Leifeste,0,388693
3666,Jemie,13,Female,4,2006,St,Non-EWS,Belldas,0,388550
3667,Nessie,5,Male,4,2015,St,EWS,Lacombe,0,388607
3668,Tressa,11,Trans,2,2008,Obc,BPL,Edison,0,388620
3669,Abbie,5,Male,2,2003,St,Non-EWS,Drisko,1,388692
3670,Wynne,11,Male,11,2017,St,Non-EWS,Lucienne,1,388449
3671,Suzette,16,Male,9,2002,Sc,Non-EWS,Meli,1,388450
3672,Wynne,10,Male,6,2009,Sc,EWS,Strephon,1,388738
3673,Layla,15,Male,6,2002,General,Non-EWS,Rese,1,388582
3674,Concettina,11,Female,6,2010,General,Non-EWS,Brandice,1,388698
3675,Ketti,11,Trans,7,2003,St,EWS,Gaal,0,388550
3676,Kirbee,13,Male,5,2010,Obc,Non-EWS,Sperling,0,388690
3677,Iseabal,7,Female,8,2006,Obc,Non-EWS,Fiester,1,388509
3678,Lorenza,4,Female,11,2010,Obc,BPL,Pillsbury,1,388591
3679,Claudina,5,Male,3,2005,Sc,BPL,Arathorn,1,388730
3680,Maye,14,Male,7,2016,General,EWS,Penelopa,1,388458
3681,Riannon,16,Female,7,2016,St,EWS,Magnolia,1,388424
3682,Lory,19,Trans,10,2010,General,EWS,Hailee,0,388566
3683,Linzy,9,Male,8,2008,Obc,EWS,Eckblad,0,388773
3684,Brooks,5,Trans,11,2010,St,BPL,Oscar,0,388684
3685,Aubrie,8,Female,1,2013,St,BPL,Alwin,1,388764
3686,Lolita,14,Female,2,2004,St,EWS,Thornburg,1,388725
3687,Jacquetta,15,Trans,5,2008,Obc,BPL,Hanleigh,1,388415
3688,Lita,12,Female,1,2009,General,EWS,Emanuel,0,388510
3689,Adelle,19,Male,4,2015,Sc,Non-EWS,Chapland,0,388530
3690,Yetty,10,Male,6,2014,St,EWS,Viddah,1,388630
3691,Sam,13,Male,1,2003,St,EWS,Jillane,1,388779
3692,Kore,16,Male,12,2004,Sc,Non-EWS,Newell,1,388447
3693,Rosaline,13,Female,9,2013,St,EWS,Lemuela,1,388674
3694,Dania,6,Male,4,2016,General,EWS,Brackely,1,388763
3695,Kayla,9,Female,1,2014,Sc,BPL,Tomasina,0,388528
3696,Gabi,7,Female,7,2011,Sc,Non-EWS,Pip,1,388740
3697,Cristabel,10,Trans,8,2016,Sc,EWS,Seagraves,0,388671
3698,Fayre,6,Male,4,2003,Sc,Non-EWS,Nadia,0,388617
3699,Ronna,10,Male,2,2014,Obc,EWS,Redmond,1,388696
3700,Amara,6,Female,3,2004,General,Non-EWS,Hortensia,0,388487
3701,Dorice,7,Trans,3,2002,Obc,EWS,Brotherson,0,388428
3702,Lexine,14,Male,2,2010,Obc,EWS,Ehrman,1,388677
3703,Elvira,17,Trans,3,2010,General,Non-EWS,Bach,0,388488
3704,Thalia,14,Female,1,2004,Obc,BPL,Doig,0,388571
3705,Emylee,5,Male,1,2010,General,EWS,Germann,0,388597
3706,Lusa,19,Male,7,2011,Sc,BPL,Center,1,388530
3707,Carree,20,Male,8,2008,Obc,Non-EWS,Dearborn,0,388564
3708,Amelia,7,Female,7,2006,Sc,EWS,Alejoa,1,388493
3709,Constance,6,Female,11,2012,General,EWS,Niles,0,388581
3710,Rani,12,Female,3,2013,St,Non-EWS,Papageno,1,388463
3711,Jessamyn,10,Trans,9,2016,St,BPL,Bow,1,388709
3712,Dale,7,Trans,4,2002,Sc,EWS,Lymann,0,388713
3713,Chloris,13,Trans,3,2002,St,EWS,Brunell,1,388549
3714,Michaelina,16,Trans,5,2014,Obc,Non-EWS,Douglass,1,388456
3715,Ardys,18,Female,3,2002,St,BPL,Barbey,0,388565
3716,Theodora,12,Female,11,2008,St,Non-EWS,Arathorn,1,388525
3717,Aaren,5,Female,6,2017,General,EWS,Gladstone,1,388484
3718,Tani,18,Female,9,2010,Obc,BPL,Dorine,0,388419
3719,Hallie,10,Trans,4,2007,Sc,EWS,Engdahl,1,388734
